Date,Open,High,Low,Close,Adj Close,Volume
2018-06-14,158.699997,164.300003,158.080002,163.339996,104.773163,1563617
2018-06-15,163.800003,166.080002,161.020004,161.020004,103.285027,2240779
2018-06-18,160.320007,160.720001,154.479996,156.059998,100.103462,2210716
2018-06-19,152.679993,152.880005,150.779999,152.300003,97.691643,1847030
2018-06-20,153.399994,156.199997,152.699997,154.440002,99.064331,1750904
2018-06-21,152.279999,153.979996,148.080002,149.639999,95.985397,2464814
2018-06-22,149.399994,150.360001,147.020004,149.380005,95.818626,1250945
2018-06-25,147.919998,148.380005,145.559998,145.740005,93.483788,1326479
2018-06-26,146.320007,147.300003,142.860001,144.520004,92.701218,1442453
2018-06-27,144.199997,148.440002,142.860001,146.539993,93.996933,1463401
2018-06-28,146.139999,146.139999,141.699997,143.139999,91.816032,1706638
2018-06-29,145.000000,146.059998,142.220001,142.220001,91.225906,1301646
2018-07-02,141.000000,143.080002,138.600006,141.100006,90.507492,1623335
2018-07-03,142.500000,144.539993,141.399994,142.000000,91.084793,1046033
2018-07-04,143.000000,143.880005,141.559998,142.699997,91.533791,827513
2018-07-05,145.619995,150.000000,145.419998,148.479996,95.241341,2295415
2018-07-06,150.020004,150.339996,145.860001,147.740005,94.766670,1173541
2018-07-09,148.779999,148.800003,144.899994,146.000000,93.650543,942432
2018-07-10,146.460007,146.460007,144.500000,145.979996,93.637726,745773
2018-07-11,144.100006,144.179993,141.960007,142.820007,91.610771,1164387
2018-07-12,143.320007,144.220001,141.919998,142.899994,91.662079,820794
2018-07-13,143.639999,144.559998,142.679993,144.000000,92.367683,825206
2018-07-16,143.619995,144.960007,142.240005,142.720001,91.546631,853678
2018-07-17,142.899994,144.600006,141.539993,144.080002,92.418999,938030
2018-07-18,146.199997,147.960007,145.419998,147.320007,94.497276,1260856
2018-07-19,147.500000,149.839996,146.199997,148.000000,94.933441,1122785
2018-07-20,147.759995,147.759995,142.039993,144.660004,92.791031,1611510
2018-07-23,143.899994,146.179993,142.860001,145.899994,93.586395,855103
2018-07-24,147.300003,151.600006,147.039993,150.000000,96.216316,1750333
2018-07-25,150.199997,150.220001,145.259995,145.919998,93.599243,1666434
2018-07-26,152.000000,152.839996,149.660004,151.699997,97.306770,2197625
2018-07-27,152.279999,153.759995,150.520004,151.119995,96.934738,1116046
2018-07-30,150.800003,152.660004,150.160004,151.460007,97.152824,809150
2018-07-31,151.699997,153.360001,150.699997,152.220001,97.640320,1270584
2018-08-01,155.000000,155.179993,145.360001,146.600006,94.035423,2761582
2018-08-02,145.880005,145.880005,140.380005,143.399994,91.982803,2353602
2018-08-03,144.059998,145.619995,142.740005,145.339996,93.227203,1176873
2018-08-06,146.100006,147.080002,144.800003,145.479996,93.317001,757639
2018-08-07,146.460007,149.100006,146.220001,146.880005,94.215034,955205
2018-08-08,146.320007,148.720001,145.639999,147.820007,94.817986,908549
2018-08-09,147.520004,148.800003,146.619995,147.839996,94.830803,779279
2018-08-10,147.059998,147.339996,143.240005,144.380005,92.611420,1278027
2018-08-13,143.380005,144.960007,143.300003,143.979996,92.354843,589321
2018-08-14,144.940002,145.320007,142.339996,142.899994,91.662079,793502
2018-08-15,142.679993,143.779999,137.460007,138.440002,88.801262,1962637
2018-08-16,139.919998,140.740005,138.899994,139.440002,89.442703,995530
2018-08-17,139.440002,139.720001,136.539993,138.740005,88.993683,1226563
2018-08-20,139.500000,140.619995,138.339996,139.000000,89.160461,661764
2018-08-21,138.720001,141.160004,137.899994,140.720001,90.263748,1150636
2018-08-22,139.899994,142.300003,136.660004,138.820007,89.044998,1585333
2018-08-23,139.020004,139.100006,137.520004,137.940002,88.480537,834134
2018-08-24,138.000000,138.520004,136.860001,138.000000,88.519012,817975
2018-08-27,139.500000,142.139999,138.779999,141.460007,90.738411,1019609
2018-08-28,143.080002,145.059998,142.679993,143.380005,91.969978,1184815
2018-08-29,143.839996,144.380005,141.639999,143.160004,91.828857,705283
2018-08-30,142.399994,145.360001,140.660004,142.860001,91.636429,1186925
2018-08-31,141.580002,141.619995,139.820007,140.839996,90.340721,1154110
2018-09-03,139.119995,139.220001,136.419998,137.940002,88.480537,1242999
2018-09-04,138.539993,138.919998,134.899994,136.199997,87.364426,1158865
2018-09-05,135.699997,137.199997,135.160004,136.139999,87.325935,1234483
2018-09-06,135.520004,138.039993,135.419998,136.240005,87.390083,1033049
2018-09-07,136.059998,136.539993,134.199997,136.080002,87.287453,928359
2018-09-10,136.119995,138.940002,135.139999,137.500000,88.198288,1203348
2018-09-11,137.500000,137.759995,136.039993,137.380005,88.121315,940053
2018-09-12,137.419998,138.559998,136.559998,138.399994,88.775589,1026573
2018-09-13,138.660004,141.880005,138.179993,140.779999,90.302223,1573485
2018-09-14,141.899994,144.699997,141.139999,144.000000,92.367683,1657255
2018-09-17,143.080002,145.259995,142.240005,144.479996,92.675560,1099146
2018-09-18,146.000000,150.240005,145.399994,148.240005,95.087395,2383648
2018-09-19,148.899994,151.960007,148.279999,151.100006,96.921906,1410073
2018-09-20,150.500000,154.100006,150.500000,152.500000,97.819923,1528552
2018-09-21,154.320007,157.199997,152.800003,154.380005,99.025848,2831151
2018-09-24,152.800003,153.619995,151.059998,152.940002,98.102165,1086990
2018-09-25,152.600006,155.000000,149.059998,150.479996,96.524216,1762343
2018-09-26,150.279999,151.539993,146.279999,151.300003,97.050209,1507699
2018-09-27,150.360001,155.679993,149.639999,153.860001,98.692291,1594113
2018-09-28,153.080002,153.399994,149.860001,151.600006,97.242630,1458915
2018-10-01,152.020004,154.460007,150.559998,152.500000,97.819923,904635
2018-10-02,151.919998,154.460007,151.100006,152.940002,98.102165,984810
2018-10-04,151.860001,154.259995,150.820007,152.080002,97.550522,1162913
2018-10-05,151.000000,151.940002,149.020004,149.300003,95.767311,1177414
2018-10-08,148.000000,148.160004,146.559998,147.000000,94.291992,787924
2018-10-09,146.720001,148.199997,144.539993,146.539993,93.996933,1111746
2018-10-10,146.160004,146.220001,142.800003,143.539993,92.072609,1655655
2018-10-11,139.520004,142.800003,138.080002,140.479996,90.109795,2350505
2018-10-12,142.000000,143.440002,140.119995,140.160004,89.904541,1194692
2018-10-15,141.300003,146.720001,139.660004,144.419998,92.637077,1640865
2018-10-16,144.660004,149.320007,143.479996,147.419998,94.561401,2203530
2018-10-17,148.479996,149.240005,145.520004,147.100006,94.356148,984097
2018-10-18,147.179993,149.300003,145.399994,145.580002,93.381149,1146495
2018-10-19,145.539993,145.740005,139.160004,143.979996,92.354843,2178262
2018-10-22,146.199997,147.220001,141.679993,142.339996,91.302879,963036
2018-10-23,139.960007,140.740005,138.539993,139.699997,89.609459,1707878
2018-10-24,140.199997,141.039993,133.000000,133.699997,85.760818,2296187
2018-10-25,132.240005,137.880005,131.440002,137.000000,87.877571,1732067
2018-10-26,135.500000,136.880005,133.899994,136.880005,87.800598,1390575
2018-10-29,137.979996,146.339996,137.919998,142.419998,91.354195,2427332
2018-10-30,147.000000,149.740005,144.240005,146.740005,94.125229,2700967
2018-10-31,150.000000,152.580002,148.759995,148.759995,95.420937,2099637
2018-11-01,149.000000,153.419998,147.539993,151.539993,97.204132,1741437
2018-11-02,158.800003,159.979996,154.360001,154.360001,99.013016,2844565
2018-11-05,154.600006,155.919998,153.720001,155.440002,99.705772,1020943
2018-11-06,156.100006,157.460007,154.919998,156.139999,100.154785,1240561
2018-11-07,156.639999,158.380005,154.800003,154.960007,99.397881,1179146
2018-11-08,156.100006,156.279999,151.059998,151.300003,97.050209,1292793
2018-11-09,149.660004,150.199997,144.899994,146.059998,93.689034,2266275
2018-11-12,147.199997,148.360001,145.039993,145.839996,93.547928,909379
2018-11-13,146.000000,148.619995,145.199997,147.960007,94.907784,1177467
2018-11-14,149.580002,151.360001,148.059998,149.300003,95.767311,1546762
2018-11-15,148.300003,149.800003,146.000000,147.639999,94.702522,956012
2018-11-16,149.240005,150.119995,142.600006,143.919998,92.316360,1932846
2018-11-19,144.000000,148.539993,143.139999,146.720001,94.112396,1666098
2018-11-20,145.979996,148.160004,144.220001,145.759995,93.496605,1385456
2018-11-21,147.479996,152.360001,147.199997,152.360001,97.730125,1891769
2018-11-22,152.199997,152.360001,150.460007,151.919998,97.447899,1120391
2018-11-23,150.759995,152.339996,149.380005,150.979996,96.844925,1017688
2018-11-26,152.020004,154.339996,151.940002,154.179993,98.897560,1014394
2018-11-27,154.820007,155.000000,146.460007,148.000000,94.933441,1779095
2018-11-28,149.500000,150.100006,146.539993,149.020004,95.587715,1324107
2018-11-29,150.000000,150.839996,148.360001,150.059998,96.254799,1201525
2018-11-30,150.419998,150.600006,148.259995,148.899994,95.510735,1517522
2018-12-03,155.000000,156.860001,152.899994,153.179993,98.256111,1821707
2018-12-04,151.380005,151.800003,148.119995,148.539993,95.279808,1276456
2018-12-05,147.800003,151.660004,146.160004,147.600006,94.676865,1145805
2018-12-06,146.500000,146.860001,141.699997,143.000000,91.726227,1983219
2018-12-07,144.100006,146.160004,141.820007,143.479996,92.034126,1204409
2018-12-10,142.759995,143.539993,139.960007,140.979996,90.430511,1297671
2018-12-11,142.399994,147.679993,141.759995,146.100006,93.714714,1653452
2018-12-12,147.000000,151.559998,146.080002,150.139999,96.306137,1289200
2018-12-13,151.360001,152.220001,149.259995,149.699997,96.023895,932623
2018-12-14,147.520004,149.460007,145.399994,147.720001,94.753830,1331130
2018-12-17,147.960007,149.020004,144.679993,146.479996,93.958450,987154
2018-12-18,145.960007,148.699997,145.339996,146.279999,93.830162,1134293
2018-12-19,146.679993,148.839996,146.419998,146.880005,94.215034,986274
2018-12-20,145.000000,145.639999,143.100006,143.899994,92.303520,1328154
2018-12-21,142.479996,146.740005,141.119995,143.300003,91.918663,2650052
2018-12-27,143.380005,143.500000,136.279999,137.440002,88.159813,1608052
2018-12-28,138.399994,140.080002,138.000000,138.919998,89.109146,614699
2019-01-02,138.839996,138.839996,134.639999,136.259995,87.402916,1116700
2019-01-03,135.000000,136.639999,134.080002,134.759995,86.440742,968713
2019-01-04,136.039993,140.479996,135.839996,140.479996,90.109795,1177680
2019-01-07,141.899994,142.440002,140.199997,140.639999,90.212425,936596
2019-01-08,139.000000,146.020004,138.360001,143.000000,91.726227,1517810
2019-01-09,145.679993,148.000000,145.380005,146.479996,93.958450,1370289
2019-01-10,144.539993,146.740005,143.000000,144.919998,92.957802,1000029
2019-01-11,145.740005,146.179993,140.839996,142.179993,91.200249,1507978
2019-01-14,140.500000,144.800003,140.000000,144.119995,92.444633,1072599
2019-01-15,145.399994,148.580002,144.119995,145.059998,93.047600,1276540
2019-01-16,145.779999,146.399994,144.020004,144.899994,92.944954,699978
2019-01-17,143.500000,143.619995,141.960007,142.899994,91.662079,926635
2019-01-18,144.199997,146.660004,144.100006,145.660004,93.432472,1680219
2019-01-21,146.020004,146.320007,144.399994,144.880005,92.932144,520991
2019-01-22,143.839996,144.619995,142.759995,143.600006,92.111099,671066
2019-01-23,142.500000,143.460007,141.440002,142.259995,91.251556,858314
2019-01-24,141.220001,145.660004,141.199997,145.539993,93.355499,1333987
2019-01-25,147.300003,152.360001,147.080002,151.639999,97.268280,2125332
2019-01-28,150.899994,151.179993,149.320007,149.740005,96.049545,849954
2019-01-29,148.919998,149.559998,146.460007,147.619995,94.689690,1086275
2019-01-30,147.800003,148.479996,146.139999,147.419998,94.561401,671151
2019-01-31,148.960007,150.619995,145.660004,148.619995,95.331131,1309165
2019-02-01,148.559998,150.419998,147.619995,149.559998,95.934082,1290437
2019-02-04,148.399994,149.539993,146.259995,147.660004,94.715355,853914
2019-02-05,147.699997,149.320007,147.000000,149.320007,95.780128,903944
2019-02-06,148.279999,149.600006,147.559998,149.399994,95.831451,812360
2019-02-07,147.899994,148.380005,142.320007,142.320007,91.290054,1726239
2019-02-08,141.199997,142.820007,139.179993,139.860001,89.712097,1759973
2019-02-11,141.240005,141.779999,139.820007,140.860001,90.353539,1090559
2019-02-12,142.699997,144.440002,142.500000,144.240005,92.521622,1115807
2019-02-13,145.000000,146.339996,143.720001,143.740005,92.200897,849451
2019-02-14,144.600006,145.039993,141.759995,141.860001,90.994987,926312
2019-02-15,140.600006,145.279999,139.259995,144.399994,92.624245,1328340
2019-02-18,143.080002,144.460007,141.740005,142.740005,91.559456,838335
2019-02-19,141.800003,143.179993,140.820007,143.179993,91.841682,860012
2019-02-20,142.320007,148.160004,142.300003,146.679993,94.086723,1547699
2019-02-21,147.380005,147.919998,145.600006,146.580002,94.022591,796640
2019-02-22,145.919998,149.440002,145.279999,146.720001,94.112396,1267789
2019-02-25,148.199997,152.080002,147.479996,151.179993,96.973221,1753356
2019-02-26,150.199997,151.339996,148.139999,151.020004,96.870590,1013849
2019-02-27,149.899994,151.960007,149.619995,151.660004,97.281128,761019
2019-02-28,150.479996,151.160004,149.580002,150.899994,96.793625,850849
2019-03-01,152.000000,154.940002,151.820007,154.179993,98.897560,1438320
2019-03-04,154.559998,155.419998,154.220001,154.240005,98.936043,786097
2019-03-05,153.479996,154.419998,152.899994,154.220001,98.923210,836444
2019-03-06,153.399994,153.600006,150.979996,152.179993,97.614670,1067248
2019-03-07,151.080002,151.080002,148.160004,149.940002,96.177834,1141662
2019-03-08,147.500000,148.000000,145.360001,147.059998,94.330482,1238158
